六碼郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一 郵務,週二 郵務,週三 郵務,週四 郵務,週五 郵務,週一 儲匯,週二 儲匯,週三 儲匯,週四 儲匯,週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註,郵遞區號
220242,031130-8,220030,新北市政府郵局,板橋30支,(02)8964-5399,(02)8964-5399,(02)8964-5398,新北市,板橋區,中山路1段161號B1(新北市政府內),121.46561,25.012086,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,22001
220101,031131-1,220031,板橋溪崑郵局,板橋31支,(02)2687-1194,(02)2687-1194,(02)2687-9644,新北市,板橋區,金門街278號,121.429583,24.986175,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22071
237006,031132-5,220032,三峽郵局,板橋32支,(02)2672-1173,(02)2671-1054,(02)2674-2978,新北市,三峽區,民生街66號,121.37462,24.936057,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23741
237007,031133-9,220033,三峽大埔郵局,板橋33支,(02)2671-1198,(02)2671-1198,(02)2673-2554,新北市,三峽區,中正路2段269號,121.366212,24.911491,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23742
237011,031134-2,220034,三峽中山郵局,板橋34支,(02)2671-1295,(02)2671-1295,(02)2673-2824,新北市,三峽區,中山路11號,121.369616,24.934154,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23741
237008,031135-6,220035,三峽橫溪郵局,板橋35支,(02)8676-5048,(02)8676-5048,(02)8676-2834,新北市,三峽區,介壽路3段47號,121.395543,24.937322,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23743
237303,031136-0,220036,臺北大學郵局,板橋36支,(02)2671-9315,(02)2671-9315,(02)2672-5428,新北市,三峽區,大學路151號(臺北大學內),121.37314,24.945158,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,配合學校寒假期間，113年1、2月份擇定8天停止營業如下：<br>1月份：17、19、24、26日。<br>2月份：2、15、16、17日。<br>,23741
239001,031137-3,220037,鶯歌郵局,板橋37支,(02)2679-2330,(02)2670-3330,(02)2678-0544,新北市,鶯歌區,中正一路47號,121.352304,24.953895,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,23942
239014,031138-7,220038,鶯歌鳳鳴郵局,板橋38支,(02)2679-4155,(02)2679-4155,(02)2678-1834,新北市,鶯歌區,鶯桃路2段60號,121.324918,24.973212,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23943
239016,031139-1,220039,鶯歌二橋郵局,板橋39支,(02)2679-6540,(02)2679-6540,(02)2678-1844,新北市,鶯歌區,中正3路208之4號,121.332113,24.937935,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23942
239011,031140-2,220040,鶯歌永昌郵局,板橋40支,(02)2678-3133,(02)2678-3133,(02)2678-2308,新北市,鶯歌區,鶯桃路135巷1號,121.3379,24.954587,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23943
231008,031141-6,220041,新店郵局,板橋41支,(02)2911-1249,(02)2913-3884,(02)2917-0610,新北市,新店區,北新路2段177號,121.542661,24.977077,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,23143
231052,031142-0,220042,新店頂城郵局,板橋42支,(02)2211-8791,(02)2211-8791,(02)2212-2141,新北市,新店區,安康路1段50-1號,121.529565,24.961531,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23153
231073,031143-3,220043,新店龜山郵局,板橋43支,(02)2666-7584,(02)2666-7584,(02)2666-5574,新北市,新店區,新烏路2段392、394號,121.551408,24.9091885,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30, , ,,,,23160
231042,031144-7,220044,新店五城郵局,板橋44支,(02)2214-2424,(02)2214-2424,(02)2215-0491,新北市,新店區,錦秀路5號,121.47946,24.944976,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30, , ,,,,23157
231007,031145-1,220045,新店大坪林郵局,板橋45支,(02)2911-2892,(02)2918-9045,(02)2918-2149,新北市,新店區,北新路3段116號,121.541712,24.981662,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23143
231041,031146-4,220046,新店青潭郵局,板橋46支,(02)2217-1465,(02)2217-1465,(02)2217-2724,新北市,新店區,郵政路1號,121.557596,24.953356,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23153
231068,031147-8,220047,新店公崙郵局,板橋47支,(02)2211-7431,(02)2211-7431,(02)2212-2292,新北市,新店區,安康路2段179號,121.509629,24.95913,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23153
231031,031148-1,220048,新店檳榔路郵局,板橋48支,(02)2911-4400,(02)2913-6997,(02)2918-2331,新北市,新店區,北新路1段273號,121.540963,24.96677,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23147
231036,031149-5,220049,新店復興郵局,板橋49支,(02)2911-5002,(02)2911-5002,(02)2918-2934,新北市,新店區,復興路30號,121.539156,24.986888,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23150
231015,031150-7,220050,新店中央郵局,板橋50支,(02)2219-5162,(02)2219-5162,(02)2219-3201,新北市,新店區,中央路232號,121.529313,24.972756,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23150
232001,031151-1,220051,坪林郵局,板橋51支,(02)2665-6214,(02)2665-6214,(02)2665-7214,新北市,坪林區,北宜路8段282號,121.70997,24.935121,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30, , ,,,,23241
231031,031152-4,220052,新店中正郵局,板橋52支,(02)2915-0640,(02)2912-4736,(02)2918-3275,新北市,新店區,中正路253號,121.538978,24.97344,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23148
231706,031153-8,220053,新店寶橋郵局,板橋53支,(02)2914-4585,(02)2914-4585,(02)2918-3280,新北市,新店區,寶中路94-2號1樓,121.548895,24.979854,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23144
231679,031154-1,220054,新店十四份郵局,板橋54支,(02)2211-2584,(02)2211-2584,(02)2211-4346,新北市,新店區,安民街206號,121.517386,24.972005,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23159
233001,031155-5,220055,烏來郵局,板橋55支,(02)2661-6303,(02)2661-6303,(02)2661-6268,新北市,烏來區,烏來里溫泉街69號,121.551668,24.860549,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30, , ,,,,23341
231057,031156-9,220056,新店永安郵局,板橋56支,(02)2944-2541,(02)2944-2541,(02)2942-8094,新北市,新店區,安和路3段57號,121.517819,24.982743,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23159
231059,031157-2,220057,新店雙城郵局,板橋57支,(02)2215-7065,(02)2214-0193,(02)2215-0489,新北市,新店區,安康路3段47號,121.492726,24.952639,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23156
231039,031158-6,220058,新店碧潭郵局,板橋58支,(02)2911-1564,(02)2911-1564,(02)2918-9484,新北市,新店區,北宜路1段47號,121.53837,24.957046,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23152
231239,031159-0,220059,新店屈尺郵局,板橋59支,(02)2666-8950,(02)2666-8950,(02)2666-5581,新北市,新店區,屈尺路64號,121.546969,24.922811,○,,,,08:00-11:00 ,08:00-11:00 , ,08:00-11:00 ,08:00-11:00 ,08:00-11:00 ,08:00-11:00 , ,08:00-11:00 ,08:00-11:00 , , ,,,1.營業日：每月20日及每週一、二、四、五。(遇國定假日，停止營業)<br>2.營業時間：上午8時至11時。<br>,23160
231613,031160-1,220060,新店水尾郵局,板橋60支,(02)2218-0146,(02)2218-0146,(02)2218-9494,新北市,新店區,中正路493之5號,121.533589,24.983173,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23148
231022,031161-5,220061,新店五峰郵局,板橋61支,(02)2916-0300,(02)2916-0300,(02)2918-9501,新北市,新店區,中正路35號,121.54487,24.96965,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23146
231209,031162-9,220062,新店中華路郵局,板橋62支,(02)2912-0115,(02)2912-0115,(02)2918-5075,新北市,新店區,中華路74號(法務部調查局內),121.538752,24.969854,○,,,,09:00-12:30 13:00-17:00, ,09:00-12:30 13:00-17:00, ,09:00-12:30 13:00-17:00,09:00-12:30 13:00-17:00, ,09:00-12:30 13:00-17:00, ,09:00-12:30 13:00-17:00, , ,,,112年度各星期六補行上班日停止營業共計6日：<br>1月7日、2月4日，2月18日、3月25日、6月17日及9月23日。<br>,23149
231043,031163-2,220063,新店玫瑰城郵局,板橋63支,(02)2214-0502,(02)2214-0502,(02)2214-1594,新北市,新店區,如意街112號,121.496685,24.946913,○,,,,08:30-16:00 ,08:30-16:00 ,08:30-16:00 ,08:30-16:00 ,08:30-16:00 ,08:30-16:00 ,08:30-16:00 ,08:30-16:00 ,08:30-16:00 ,08:30-16:00 , , ,,,,23156
234016,031164-6,220064,永和郵局,板橋64支,(02)2232-9702,(02)2232-9700,(02)2926-1043,新北市,永和區,中興街1號,121.515242,25.012266,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,23445
234028,031165-0,220065,永和福和郵局,板橋65支,(02)8928-9702,(02)8928-1732,(02)8926-3024,新北市,永和區,福和路154、156號,121.521485,25.00795,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23449
234014,031166-3,220066,永和永貞郵局,板橋66支,(02)2923-3714,(02)2923-3714,(02)2920-3154,新北市,永和區,自由街53號,121.513734,25.005582,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23445
234622,031167-7,220067,永和中正路郵局,板橋67支,(02)8943-3227,(02)8943-3230,(02)8943-3225,新北市,永和區,中正路91號,121.515338,24.99738,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23455
234035,031168-1,220068,永和秀朗郵局,板橋68支,(02)8660-8859,(02)8660-8873,(02)8660-8900,新北市,永和區,永亨路178號,121.525884,25.002562,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23452
234017,031169-4,220069,永和中山路郵局,板橋69支,(02)2929-2695,(02)2929-2695,(02)2920-0094,新北市,永和區,中山路1段249、251號,121.507788,25.007615,○,○,,,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 ,12:00-19:30 , , ,,○,為利民眾下班後用郵，本局將於108年11月15日起調整週一至週五營業時間為12時至19時30分。<br>,23446
235017,031171-0,220071,中和郵局,板橋71支,(02)2222-4804,(02)2222-4804,(02)2221-8010,新北市,中和區,民樂路17號,121.482319,25.001233,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,23551
235070,031172-3,220072,中和泰和街郵局,板橋72支,(02)2249-3114,(02)2249-3550,(02)2245-4904,新北市,中和區,泰和街6號,121.499893,25.001189,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,23553
235026,031173-7,220073,中和中山路郵局,板橋73支,(02)2240-0278,(02)2240-0278,(02)2240-3069,新北市,中和區,中山路2段362號,121.492561,25.002935,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23557
235056,031174-1,220074,中和南勢角郵局,板橋74支,(02)2942-1652,(02)2949-9308,(02)2942-3648,新北市,中和區,景新街442號,121.513165,24.9881,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23569
235038,031175-4,220075,中和連城路郵局,板橋75支,(02)2249-4358,(02)2249-4358,(02)2249-4412,新北市,中和區,連城路192-1號,121.492174,24.996813,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23553
235603,031176-8,220076,中和中正路郵局,板橋76支,(02)2245-5356,(02)2245-5356,(02)2245-4964,新北市,中和區,中正路277號1樓,121.495095,24.993755,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23561
235081,031177-1,220077,中和秀山郵局,板橋77支,(02)2946-5278,(02)2946-5278,(02)2942-7764,新北市,中和區,自立路147號,121.522524,24.993078,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23580
235601,031178-5,220078,中和民富街郵局,板橋78支,(02)2225-0253,(02)2225-0253,(02)2225-6548,新北市,中和區,中山路3段110號,121.476776,25.006493,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23544
235071,031179-9,220079,中和宜安郵局,板橋79支,(02)2941-4979,(02)2941-4979,(02)2948-9314,新北市,中和區,宜安路99號,121.510515,24.997647,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23576
235012,031180-1,220080,中和國光街郵局,板橋80支,(02)2953-0456,(02)2953-0456,(02)2964-5484,新北市,中和區,國光街159號1樓,121.468842,25.001117,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23546
235046,031181-4,220081,中和大華郵局,板橋81支,(02)2245-4264,(02)2245-4264,(02)2245-7584,新北市,中和區,中興街132號,121.499766,24.992273,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23560
238001,031182-8,220082,樹林郵局,板橋82支,(02)2681-2148,(02)2681-2148,(02)2681-1091,新北市,樹林區,保安街1段325號,121.417731,24.99822,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,23841
238037,031183-1,220083,樹林山佳郵局,板橋83支,(02)2680-7719,(02)2680-7719,(02)2680-5854,新北市,樹林區,佳園路1段28號,121.392759,24.971124,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23877
238027,031184-5,220084,樹林迴龍郵局,板橋84支,(02)2689-2417,(02)2689-3380,(02)2688-0854,新北市,樹林區,中正路708號,121.409269,25.017711,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23867
238005,031185-9,220085,樹林鎮前街郵局,板橋85支,(02)2681-3381,(02)2683-2883,(02)2686-5864,新北市,樹林區,鎮前街25號,121.425852,24.992385,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23845
238008,031186-2,220086,樹林育英街郵局,板橋86支,(02)2681-2832,(02)2686-2173,(02)2686-5874,新北市,樹林區,育英街36號,121.421681,24.989265,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23848
238014,031187-6,220087,樹林柑園郵局,板橋87支,(02)2680-2825,(02)2680-2825,(02)2680-2814,新北市,樹林區,佳園路3段47號,121.387932,24.953521,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23854
238007,031188-0,220088,樹林樹新路郵局,板橋88支,(02)2682-5921,(02)2682-5921,(02)2686-6014,新北市,樹林區,樹新路229號,121.431064,25.000699,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23847
238021,031190-5,220090,樹林大同郵局,板橋90支,(02)8685-6838,(02)8685-1377,(02)8686-6004,新北市,樹林區,中華路134、136號,121.41716,24.980355,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23860
238035,031191-9,220091,樹林三多郵局,板橋91支,(02)2676-1408,(02)2676-1408,(02)2676-4044,新北市,樹林區,三福街70巷1號,121.404753,25.016447,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23875
235058,031192-2,220092,中和興南郵局,板橋92支,(02)8943-1756,(02)8943-1756,(02)8943-1757,新北市,中和區,南山路320巷7號,121.507712,24.986436,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23570
540018,040100-5,540000,南投三和郵局,南投901支,(049)222-0162-231,(049)222-0162-222,(049)224-2415,南投縣,南投市,三和二路30號,120.688465,23.904367,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,配合第10屆立法委員南投縣第2選舉區缺額補選，112年3月4日（星期六）投票日停止營業一天。<br>,54057
541016,040101-9,540001,中寮郵局,南投1支,(049)269-1082,(049)269-1082,(049)269-3044,南投縣,中寮鄉,永平路133號,120.768504,23.87848,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, , ,,,自110年5月6日起調整營業時間，中午12:30-13:30停止營業。<br>,54155
540028,040103-6,540003,南投南崗郵局,南投3支,(049)225-2784,(049)225-2784,(049)225-6594,南投縣,南投市,成功三路136-1號,120.665702,23.929931,○,○,,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,○,,,54066
541014,040104-0,540004,中寮龍安郵局,南投4支,(049)260-1519,(049)260-1519,(049)260-1004,南投縣,中寮鄉,龍南路45-12號,120.776306,23.941769,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,54153
540019,040105-3,540005,南投民族路郵局,南投5支,(049)223-5163,(049)223-5163,(049)223-8714,南投縣,南投市,民族路91、93號,120.691715,23.910151,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,54058
